,id,text,label,intensity,word_count,char_count,punc_count,range,stop_words
3602,30544,happen ... u ok tomorrow cheer .. ' give noðÿ ˜ ðÿ ˜ ðÿ ˜,joy,0.396,15,85,7,0.3 - 0.399,7
3603,30545,"updat : yet hang , ' still hope !",joy,0.396,13,61,5,0.3 - 0.399,6
3604,30546,â € œthe essenti salt anim may \ narkhamâ €™ larg outfit effect \ ni rejoic continu ye,joy,0.396,19,103,2,0.3 - 0.399,6
3605,30547,' passeng car next u cheer ask cigarett direct ',joy,0.396,15,80,3,0.3 - 0.399,6
3606,30548,"- felt like ' control â €” , give much , selflessli pleas . groan -",joy,0.396,24,117,8,0.3 - 0.399,9
3607,30549,lol @ ur cast . even whole villag die .. massali like cant chaudhri :) cheer massali :),joy,0.396,25,109,10,0.3 - 0.399,8
3608,30550,ever get nerv quit restaur ??? find tonit glee !,joy,0.396,16,62,4,0.3 - 0.399,7
3609,30551,"# rip heaven rejoic ' gain angel , keifer famili prayer ðÿ ’™ ðÿ ™",joy,0.396,17,88,3,0.3 - 0.399,7
3610,30552,exhilar hockey . ' still russia win regul ' read . # fuck,joy,0.396,16,93,6,0.3 - 0.399,5
3611,30553,"boss like stand offic & amp ; smile like shark : malici gleeful , ask secret tell .",joy,0.396,32,112,5,0.3 - 0.399,18
3612,30554,cross parti group croft meet tonight . suspect ' go live meet ....,joy,0.396,17,89,7,0.3 - 0.399,6
3613,30555,watch amaz live . ly broadcast # music,joy,0.396,8,63,4,0.3 - 0.399,2
3614,30556,rigg dumb ass hell lolol # lethalweapon,joy,0.396,6,34,1,0.3 - 0.399,0
3615,30557,agre . memphi look live also,joy,0.395,6,41,2,0.3 - 0.399,0
3616,30558,hey nascar fan . go race loudon weekend ? stop new day diner great hearti breakfast go,joy,0.385,28,112,2,0.3 - 0.399,13
3617,30559,"cowork look phone say , cheer , ' oh look , kap ' get death threat .' ðÿ ™„. goe say er",joy,0.385,26,113,8,0.3 - 0.399,10
3618,30560,"hey u never know , channel ' version # gbbo might actual quit good . advert ' end world . # optim",joy,0.384,24,106,7,0.3 - 0.399,8
3619,30561,prospect get choke hot daddi tonight sorta cheer also kinda wanna watch new ah episod lol,joy,0.38299999999999995,28,112,0,0.3 - 0.399,12
3620,30562,â € œset goal achiev someth ' big exhilar excit & amp ; scare time . â € \ nâ €• # bobproctor,joy,0.38299999999999995,23,115,6,0.3 - 0.399,10
3621,30563,cheer,joy,0.38,3,19,2,0.3 - 0.399,1
3622,30564,"two older boy elat , toddler terrifi . pic poor littl face peep hole basket .",joy,0.38,25,108,3,0.3 - 0.399,12
3623,30565,one appl attempt make muslim happi ðÿ •‹,joy,0.38,11,58,1,0.3 - 0.399,3
3624,30566,tom phillip jovial start week ' show joe strut video packag quit juxtaposit,joy,0.38,25,116,1,0.3 - 0.399,13
3625,30567,bring back heyday # nominatebunkfac,joy,0.38,5,35,1,0.3 - 0.399,1
3626,30568,"regular cheer emot , supper , give ladi soon entir",joy,0.38,23,100,2,0.3 - 0.399,15
3627,30569,blake live flawless,joy,0.38,4,21,0,0.3 - 0.399,1
3628,30570,"everi time new anthoni weiner revel break , bill clinton say prayer thank text / dming ' exist heyday .",joy,0.375,22,113,4,0.3 - 0.399,7
3629,30571,rejoic get pay .,joy,0.375,9,39,2,0.3 - 0.399,4
3630,30572,; want play relationship \ nme ; * kick couch *,joy,0.375,11,55,5,0.3 - 0.399,5
3631,30573,# talk # problem greatest # addict \ n \ n # break # habit \ n \ ntalk ur # joy \ n \ n # quot # optim # problemsolv # behappi,joy,0.375,16,129,16,0.3 - 0.399,6
3632,30574,rewatch glee break tear . ðÿ ˜­ ðÿ ˜¢ # glee,joy,0.375,14,67,2,0.3 - 0.399,7
3633,30575,# food # ð ´ ðµð½ñœð³ð ¸ # smile microsoft_ . net_framework_ .. _full_plus_by_gora,joy,0.375,4,72,13,0.3 - 0.399,0
3634,30576,tip : ' worri pleas everyon . # titanwisdom,joy,0.375,8,49,4,0.3 - 0.399,2
3635,30577,"happen . expect thumb place glee , interpret doubl neg .",joy,0.375,19,106,5,0.3 - 0.399,9
3636,30578,go follow # beauti # snowgang â ™¥ â ™¥ # princess # fit # bodyposi # haircut # whitegirlwednesday,joy,0.375,11,102,8,0.3 - 0.399,0
3637,30579,' beauti sincer balanc act grief hilar .,joy,0.375,11,65,3,0.3 - 0.399,4
3638,30580,kirbi ' black panther cool anim panel .,joy,0.375,11,77,5,0.3 - 0.399,2
3639,30581,\ nðÿ ‘… ðÿ ’¦ ðÿ ‘… ðÿ ’¦ ðÿ ‘… ðÿ ’¦ ðÿ ‘… ðÿ ’¦ ðÿ ‘… ðÿ ’¦ ðÿ ‘… hot pussi unappet delight,joy,0.375,10,125,5,0.3 - 0.399,1
3640,30582,"cover smile , mayb ' get better",joy,0.375,10,39,2,0.3 - 0.399,4
3641,30583,current listen & amp ; podcast !! guy pleas move # yvr ? # missyou,joy,0.365,17,110,10,0.3 - 0.399,4
3642,30584,ðÿ ˜ ³ chew ? # smile # arcdent # turlock,joy,0.365,7,50,5,0.3 - 0.399,0
3643,30585,laudrup evil white companion rejoic .,joy,0.36,7,40,1,0.3 - 0.399,2
3644,30586,ukulel bag fall apart . ðÿ ˜ welll least life ' yet !! # joy \ n \ n # quot # problemsolv # behappi,joy,0.36,17,98,10,0.3 - 0.399,5
3645,30587,"rememb heyday , ladi ring age , ' say , mid - earli .",joy,0.36,18,86,7,0.3 - 0.399,6
3646,30588,"point live , optimist , foolish enough believ best yet come ' - peter ustinov # optim # quot",joy,0.36,26,111,6,0.3 - 0.399,12
3647,30589,"random guess ! potenti ameli , kenneth rock ( ya instead tv ) & amp ; mayb w / optim lara jean ?",joy,0.36,26,116,10,0.3 - 0.399,7
3648,30590,"betelgeus / sloth live , dedic tenaci , regulu / greed humbl content ley / gluttoni starv hungri .",joy,0.36,16,122,7,0.3 - 0.399,5
3649,30591,' mani chanc show look live good shoot tip bar end .,joy,0.36,27,113,3,0.3 - 0.399,16
3650,30592,' gonna street parti lot leav . spontan rejoic . clown .,joy,0.36,13,80,5,0.3 - 0.399,3
3651,30593,lie cut year age young spri hire - abl hollywood ? # thegoldberg,joy,0.36,22,94,4,0.3 - 0.399,11
3652,30594,"yell , ' bye , garbag !' cheer .",joy,0.36,7,45,7,0.3 - 0.399,1
3653,30595,happen breezi,joy,0.36,4,20,0,0.3 - 0.399,2
3654,30596,love cheer woman store someon els ' furnitur etern . ' sell . # granddesign,joy,0.36,21,106,5,0.3 - 0.399,9
3655,30597,"â €¢ day !'\ nhe itch fight .. itch exhilar battl , almost get defeat , adrenalin pumpingâ €¢\ n",joy,0.36,18,128,9,0.3 - 0.399,8
3656,30598,theâ lordâ turn face toward give peac . number : # truth # trust # promis # calm # justic # great # mighti # protect,joy,0.354,21,112,10,0.3 - 0.399,4
3657,30599,free open breezi ! enjoy ! thing ' get better get use .,joy,0.354,17,66,4,0.3 - 0.399,7
3658,30600,lil remind privat account delight shittalk occasion nsfw stuff !,joy,0.354,16,94,2,0.3 - 0.399,6
3659,30601,"everi day think mind pleas god . decis make , way react , treat ppl , speak , pleas god .",joy,0.354,29,112,6,0.3 - 0.399,14
3660,30602,"tri lovee somebodi , wanna love somebodi right , guess ' pleas",joy,0.354,16,81,3,0.3 - 0.399,5
3661,30603,follow instagram .. # love # tagsforlik # tfler # tweegram # photooftheday # like # amaz # smile # followfollow # likelik # look â €¦,joy,0.354,17,126,13,0.3 - 0.399,2
3662,30604,' put famou dex tweet breezi lol chri guy dex bitch lmao n music ass,joy,0.354,21,74,1,0.3 - 0.399,7
3663,30605,"athenian : mirth order day , ought honour give mirth greatest number ( law )",joy,0.354,24,102,4,0.3 - 0.399,13
3664,30606,"bird chirp , sun shine wind chime chime . smile face .",joy,0.353,20,77,3,0.3 - 0.399,10
3665,30607,ad littl leviti,joy,0.35200000000000004,6,32,1,0.3 - 0.399,2
3666,30608,ðÿ ˜ ³ chew ? # arcdent # turlock,joy,0.35200000000000004,6,44,4,0.3 - 0.399,0
3667,30609,"- hunter way , content joyou simpl , domest bliss ? cannot wait word truli -",joy,0.349,26,112,6,0.3 - 0.399,12
3668,30610,"optim ' lose , ' actual compromis : p",joy,0.34600000000000003,10,54,7,0.3 - 0.399,2
3669,30611,miseri love compani . church ought place find none .\ n - pastor kri theobald # joy # rejoic,joy,0.34600000000000003,18,93,6,0.3 - 0.399,6
3670,30612,provid dignifi profession funer price famili afford # satisfi client # bright pig,joy,0.345,17,119,4,0.3 - 0.399,4
3671,30613,# talk # problem greatest # addict # break # habittalk ur # joy # quot # optim # problemsolv # behappi,joy,0.34,16,117,10,0.3 - 0.399,6
3672,30614,# hate go doctor mani level least go sleep # smile watch # dwight live nation,joy,0.34,24,95,3,0.3 - 0.399,11
3673,30615,truck delight ; delight truck .,joy,0.34,8,37,2,0.3 - 0.399,4
3674,30616,think ' fun fun bright side ' fight park,joy,0.34,22,88,3,0.3 - 0.399,13
3675,30617,miami profici like pleas name miami beach : pikxb,joy,0.34,11,58,1,0.3 - 0.399,3
3676,30618,sparkl water nice know tri day,joy,0.34,13,59,1,0.3 - 0.399,6
3677,30619,mostli anim audienc ' bet ... green sceen folk ... one ' need air ..!,joy,0.34,13,88,12,0.3 - 0.399,2
3678,30620,today ' realis last time watch swim lesson co go back work next week lead joyou bedtim . # worstoneyet,joy,0.34,26,115,3,0.3 - 0.399,9
3679,30621,pinterest one dessert ... next thing know pin make differ visual pleas mouth water never gonna make sweet .,joy,0.34,22,119,4,0.3 - 0.399,4
3680,30622,' worri someday ' yell kid ' confus ' seriou ðÿ ˜­ ðÿ ˜­ ðÿ ˜­\ n \ ni ' damn play,joy,0.34,24,118,7,0.3 - 0.399,11
3681,30623,alway relentlessli posit ? constantli cheer optimist disposit start grate .,joy,0.34,18,118,3,0.3 - 0.399,7
3682,30624,"mind tag along ?' ask cheer , sweep lock hair behind ear . ' want see ' realli get â €¢",joy,0.34,26,115,7,0.3 - 0.399,9
3683,30625,pre - prepar direct play hale hearti situat child ' evolv : cmmyd,joy,0.34,12,74,3,0.3 - 0.399,3
3684,30626,time ever cheer johnni,joy,0.34,9,35,0,0.3 - 0.399,5
3685,30627,' lucki ... bad pitcher ...# whatev ... elkracken # legit # futur # bright # gottawearshad # letsgoyanke,joy,0.33299999999999996,11,116,17,0.3 - 0.399,2
3686,30628,play shitðÿ ˜¤,joy,0.33299999999999996,4,22,0,0.3 - 0.399,2
3687,30629,final night shift come . ' miss miss work pal hyster laughter get us night,joy,0.33299999999999996,26,107,2,0.3 - 0.399,12
3688,30630,' jubil hear word probabl use secret hear loud .,joy,0.33299999999999996,19,111,7,0.3 - 0.399,6
3689,30631,"' go away , ' want see hurt ; chang heart / mind realli option , ? # optim",joy,0.33299999999999996,22,116,10,0.3 - 0.399,9
3690,30632,"love dog play , realli scratch face flail paw excit almost tear nose ring",joy,0.33299999999999996,27,112,1,0.3 - 0.399,14
3691,30633,bob burger anim show . mayb bob look like . would cast base voic,joy,0.33299999999999996,22,118,5,0.3 - 0.399,6
3692,30634,take strang delight see mark hugh struggl,joy,0.33299999999999996,10,48,0,0.3 - 0.399,3
3693,30635,"hope see leviti , light , romanc happi come stitch abbi ' way long hard road .",joy,0.33299999999999996,24,115,6,0.3 - 0.399,9
3694,30636,bright side youtub hero leafi final get ban,joy,0.327,12,57,0,0.3 - 0.399,4
3695,30637,"despit absolut delight children would feel kitten home , miseri husband would feel .",joy,0.327,26,115,2,0.3 - 0.399,13
3696,30638,"well heyday ' afraid , expect st babi reckon . age * gulp * ' old :-)",joy,0.327,25,103,10,0.3 - 0.399,10
3697,30639,helluva lot anim actual game & gt ;.& lt ;,joy,0.327,14,77,7,0.3 - 0.399,6
3698,30640,back pat -. / # pleas,joy,0.327,7,38,4,0.3 - 0.399,2
3699,30641,back pat -. /,joy,0.32,6,29,3,0.3 - 0.399,2
3700,30642,load mirth trust websit : lkskqufk,joy,0.32,8,44,1,0.3 - 0.399,3
3701,30643,use warbler set glee episod acapella colleg kid ?,joy,0.32,18,88,3,0.3 - 0.399,8
3702,30644,"assur eventu destruct would , interest public , cheer accept .' - sherlock holm -",joy,0.32,22,111,6,0.3 - 0.399,11
3703,30645,"gkn live well , mad quick",joy,0.32,7,26,1,0.3 - 0.399,2
3704,30646,"boro os , could give steward good work . chelsea get k , live .",joy,0.32,25,111,5,0.3 - 0.399,11
3705,30647,' lucki ... bad pitcher ...# whatev ... elkracken # legit # futur # gottawearshad # letsgoyanke,joy,0.32,10,109,16,0.3 - 0.399,2
3706,30648,mean guess mean one treat like play want support yoosung without date ; ___ ;,joy,0.32,24,96,5,0.3 - 0.399,11
3707,30649,method thin assault corridor thine liveli : chd,joy,0.32,9,51,1,0.3 - 0.399,2
3708,30650,gleesom threesom,joy,0.32,5,44,3,0.3 - 0.399,1
3709,30651,"least ' discuss , better . keep insult light occasion leviti creativ bs - ing ,",joy,0.32,22,113,6,0.3 - 0.399,8
3710,30652,"heyday ' - could go either way , write stronger ' know sacrif first",joy,0.32,23,115,5,0.3 - 0.399,11
3711,30653,stack porthol way heyday worthi faith bull ' - eye transport servic : mom,joy,0.32,15,89,3,0.3 - 0.399,5
3712,30654,bet dat dog eat name brand cheerio . cant relat . eat cheeri ',joy,0.312,14,58,3,0.3 - 0.399,2
3713,30655,well look bright side . find use rope # tipstosurviveapoweroutag,joy,0.312,14,73,2,0.3 - 0.399,6
3714,30656,wtf tenaci jubil,joy,0.312,6,36,1,0.3 - 0.399,2
3715,30657,"dark , dens , exhilar come final , # hellorhighwat grip watch .",joy,0.312,12,73,5,0.3 - 0.399,4
3716,30658,wish unlimit glee episod :( could watch forev . # gleegoodby,joy,0.312,14,74,4,0.3 - 0.399,6
3717,30659,young man compil info smile babi mattress creat new evil .,joy,0.312,17,70,1,0.3 - 0.399,7
3718,30660,question cheerlead age !!\ nhow make senior year cheer memor,joy,0.312,18,85,3,0.3 - 0.399,9
3719,30661,drop cheeri,joy,0.312,7,30,2,0.3 - 0.399,3
3720,30662,alway lead kind hilar averag peopl never experi - especi breakup .,joy,0.312,17,93,2,0.3 - 0.399,6
3721,30663,hm pinafor ' time .\ n \ ni need mirth .,joy,0.312,6,36,5,0.3 - 0.399,1
3722,30664,plan date ... like date u find pleas smth . fuckign \ n \ n /. child grow ten ten,joy,0.311,25,107,9,0.3 - 0.399,11
3723,30665,dude wanna play bass buy bass ( ) rejoic,joy,0.308,14,66,3,0.3 - 0.399,5
3724,30666,may send copi # herothegreyhound ? either e - book real paper one ! boy greyhound # smile # tear,joy,0.304,22,109,7,0.3 - 0.399,8
3725,30667,"harwood gleeful new number , bet money report ... look lose ... liarthiefscoundrel",joy,0.3,17,124,9,0.3 - 0.399,6
3726,30668,"assur eventu destruct would , interest public , cheer accept .' sherlock holm",joy,0.3,22,109,4,0.3 - 0.399,11
3727,30669,"live life devoid mirth . come think , ' enough taco bowl life , either .",joy,0.3,23,101,8,0.3 - 0.399,9
3728,30670,watch amaz live . ly broadcast # live # music,joy,0.294,9,66,4,0.2 - 0.299,2
3729,30671,actual mayb suppos die donat save live ?? # optim,joy,0.292,15,81,5,0.2 - 0.299,6
3730,30672,switch steve carrel put kurt glee ' accur,joy,0.292,14,64,5,0.2 - 0.299,6
3731,30673,"' tri drown gift . someon make truli happi , without materialist thing .",joy,0.292,25,116,4,0.2 - 0.299,15
3732,30674,"draw , scum must rub hand glee ! typic draw woolwich lot !!! # jammygunnerscum",joy,0.292,19,99,6,0.2 - 0.299,8
3733,30675,fan want man utd home next round ...\ nare cheer northampton man utd right ?\ n # lufc,joy,0.292,21,99,7,0.2 - 0.299,8
3734,30676,drink watch ' worst way cheer .,joy,0.292,18,71,3,0.2 - 0.299,11
3735,30677,"sometim like ride arround peopl ' shoulder drop unexpectedli vent doorjamb . like big , gleeful spider .",joy,0.292,23,116,4,0.2 - 0.299,9
3736,30678,chirp,joy,0.292,3,21,1,0.2 - 0.299,1
3737,30679,find way top .,joy,0.292,9,31,1,0.2 - 0.299,5
3738,30680,"cluck cluck cluck , wolf wolf wolf , chirp chirp chirp ever hear .",joy,0.292,15,59,3,0.2 - 0.299,3
3739,30681,# heyday race war,joy,0.292,5,31,2,0.2 - 0.299,0
3740,30682,' love ... honesti best polici,joy,0.292,11,63,5,0.2 - 0.299,5
3741,30683,"listen oblivion score , drink coffe , research new sci - fi anim project .",joy,0.28800000000000003,13,82,4,0.2 - 0.299,3
3742,30684,u use chirp drink u hoe,joy,0.28800000000000003,11,46,1,0.2 - 0.299,4
3743,30685,& amp ; must rejoic ovet # charlott protest . \ n # northcarolina,joy,0.28,10,72,8,0.2 - 0.299,1
3744,30686,": waxen mirth , neez , swear \ na merrier hour never wast .--\ n # amndbot",joy,0.28,16,92,9,0.2 - 0.299,6
3745,30687,wrong ! need leviti record,joy,0.28,13,86,4,0.2 - 0.299,6
3746,30688,smile stress :) :) :) :) :) :) :( :( :( :( :( :( :(,joy,0.28,17,49,26,0.2 - 0.299,2
3747,30689,close shoot ugli mug continu talk blain year glee dead,joy,0.28,21,85,1,0.2 - 0.299,10
3748,30690,rec ' call day haitian church start florida yr ago . prepar acquir bldg . want know .,joy,0.28,23,107,4,0.2 - 0.299,9
3749,30691,' suck ' real someon tri exhilar everi ounc see ',joy,0.27899999999999997,26,106,3,0.2 - 0.299,17
3750,30692,posit # psycholog research show salespeopl score top % # optim % & gt ; sale top % pessim .,joy,0.27399999999999997,24,120,8,0.2 - 0.299,9
3751,30693,"tend sick , lord christ ; give rest weari , bless die , sooth suffer , piti afflict , shield joyou ;",joy,0.271,22,108,7,0.2 - 0.299,7
3752,30694,never make # decis ' # angri never make # promis ' . # wiseword,joy,0.271,16,77,7,0.2 - 0.299,7
3753,30695,' non - permiss environ ' also call ' battleground ' - # milspeak,joy,0.271,10,65,7,0.2 - 0.299,3
3754,30696,", tweet pictur four fiction charact describ . one anim charact .",joy,0.271,18,106,4,0.2 - 0.299,6
3755,30697,u block doesnt diminish hilar observ . child - like respons,joy,0.271,17,124,5,0.2 - 0.299,6
3756,30698,"meanwhil , - call mâ €™ fan sit knit sleep sure certainli arenâ €™ cheer like team fan",joy,0.271,23,122,2,0.2 - 0.299,9
3757,30699,"[ grumbl sit atop sushi bar stool , cross arm defiantli , play gestur , though give anyon & gt ;",joy,0.271,25,118,7,0.2 - 0.299,8
3758,30700,one time saw rachel glee tell someon job pole say th grade boy look confus,joy,0.271,29,99,0,0.2 - 0.299,14
3759,30701,tri ask cheeseburg onion & amp ; mustard # mcdonald,joy,0.271,14,73,4,0.2 - 0.299,6
3760,30702,fee otherwis trick : palm oil deleg mt jaunti resid : tzxchldaq,joy,0.26899999999999996,10,62,2,0.2 - 0.299,0
3761,30703,optim ...,joy,0.263,4,30,4,0.2 - 0.299,2
3762,30704,bounti hunter thing bite live,joy,0.262,7,31,0,0.2 - 0.299,2
3763,30705,"' spri , though",joy,0.26,4,28,4,0.2 - 0.299,0
3764,30706,mirana tell shut sing along glee ...,joy,0.26,13,49,3,0.2 - 0.299,7
3765,30707,quarterback ' wreck everi time ..,joy,0.26,6,34,3,0.2 - 0.299,2
3766,30708,former diplomat quit gleeful situat pakistan \ nnot quit stiff upper lip diplomaci see normal,joy,0.259,21,113,2,0.2 - 0.299,7
3767,30709,' compat key lower hedon volatil .,joy,0.25,11,70,3,0.2 - 0.299,4
3768,30710,halfway work realiz forget put underwear .... ' go one day ! # mombrain # toomuchgoingon # longday # breezi,joy,0.25,23,118,10,0.2 - 0.299,10
3769,30711,"god , facebook ' design start remind myspac heyday",joy,0.25,13,60,2,0.2 - 0.299,6
3770,30712,halfway work realiz forget put underwear .... ' go one day ! # mombrain # toomuchgoingon # longday,joy,0.25,22,111,9,0.2 - 0.299,10
3771,30713,"three day month two ex wive home could wors . ' know , could # oilandga # optim",joy,0.25,24,97,5,0.2 - 0.299,10
3772,30714,rejoic lil ' bite prematur dont thinkðÿ ¤” ðÿ ¤” ðÿ ¤”,joy,0.25,12,72,2,0.2 - 0.299,5
3773,30715,"' breezi today , ' go back school night bare leg like ' day",joy,0.25,21,77,4,0.2 - 0.299,9
3774,30716,cheer punkin ',joy,0.25,4,25,2,0.2 - 0.299,1
3775,30717,possibl kg buy player buy glen minor owner ?,joy,0.25,23,93,2,0.2 - 0.299,14
3776,30718,saw dream dash & amp ;& amp ; divid like million star night sky wish & amp ;& amp ; ~ sparkl & amp ;& amp ; break .,joy,0.25,27,131,14,0.2 - 0.299,11
3777,30719,white prick laugh use languag ' cri coffin rejoic ' anoth,joy,0.25,22,117,3,0.2 - 0.299,12
